Pesticides Database - Active Substances (File created on 2021-05-18),,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,
Active Substance ID,Substance,Category,Status under Reg. (EC) No 1107/2009,Date of approval,Expiration of approval,Legislation,Remark,RMS,Co-RMS,Assess Risk,Reg 396/2005,Candidate for substitution,Basic substance,Low-risk a.s.,ADI (mg/kg bw/d), Source/Year, Remark, ARfD (mg/kg bw), Source/Year, Remark, AOEL (mg/kg bw/d), Source/Year, Remark, Classification (Reg. 1272/2008), Authorised
1038,3-Methyl-3-buten-1-ol,,Not approved,,,2007/442,,,,,,,,,,,,,,,,,,,
1039,3-phenyl-2-propenal (Cinnamaldehyde),,Pending,,,2007/442,Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 05/03/2019,NL,,,,,,,,,,,,,,,,,
1040,"4,6,6-Trimethyl-bicyclo[3.1.1]hept-3-en-ol,((S)-cis-verbenol)",,Not approved,,,2007/442,,,,,,,,,,,,,,,,,,,
1041,4-Chloro-3-methylphenol,FU,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 3 - H412, Eye Dam. 1 - H318, STOT SE 3 - H335, Skin Corr. 1C - H314, Skin Sens. 1B - H317",
1042,4-CPA (4-chlorophenoxyaceticacid = PCPA),PG,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,Acute Tox. 4 - H302,
1043,4-t-Pentylphenol,BA,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
991,5-chloro-3-methyl-4-nitro-1H-pyrazole (CMNP),FU,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
1044,6-Benzyladenine,PG,Approved,01/06/2011,31/08/2024,"2011/1/EU, Reg. (EU) 2020/2007, Reg.(EU) 2018/1266, Reg.(EU) No 540/2011",Initially non included by Decision 2008/941. Included as from 1 June 2011 following re-submission for inclusion according to Reg. 33/2008,SE,NL,EFSA,SANTE/12030/2020,,,,0.01 mg/kg bw/day,11/1/EU,,Not appl.,11/1/EU,,0.03 mg/kg bw/day,11/1/EU,,,"AT, BE, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LU, NL, PL, PT, SE, SI, SK, UK"
1045,"7,8-Epoxi-2-methyl-octadecane",AT,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
1046,7-Methyl-3-methylene-7-octene-1-yl-propionate,AT,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
1047,8-Hydroxyquinoline incl. oxyquinoleine,FU,Approved,01/01/2012,31/12/2021,"2006/797/EC, Reg. (EU) 2017/2065, Reg. (EU) No 540/2011, Reg. (EU) No 993/2011",,ES,NL,EFSA,Reg. (EU) No 1004/2013,toxic for reproduction 1A / 1B,,,0.05 mg/kg bw/day,Reg. (EU) No 993/2011,,0.05 mg/kg bw,Reg. (EU) No 993/2011,,0.05 mg/kg bw/day,Reg. (EU) No 993/2011,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Eye Dam. 1 - H318, Repr. 1B - H360D, Skin Sens. 1 - H317","AT, BE, BG, CY, DE, EL, ES, FR, HU, MT, PT, SI"
1259,8-Methyl-2-decanol propanoate,,Not approved,,,,,,,,,,,,,,,,,,,,,,
1048,Abamectin (aka avermectin),"AC, IN",Approved,01/05/2009,30/04/2022,"2008/107, Reg. (EU) 2017/438, Reg. (EU) 2019/168, Reg. (EU) 2020/421, Reg. (EU) 2021/566, Reg. (EU) No 540/2011",,AT,MT,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2015/2075, Reg. (EU) 2016/1003, Reg. (EU) 2018/1514, Reg. (EU) 2018/685, Reg. (EU) No 508/2011",,,,0.0025 mg/kg bw/day,Dir 08/107,,0.005 mg/kg bw,Dir 08/107,,0.0025 mg/kg bw/day,Dir 08/107,,"Acute Tox. 1 - H330, Acute Tox. 2 - H300, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Repr. 2 - H361d, STOT RE 1 - H372","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
1307,ABE-IT 56,,Approved,20/05/2019,20/05/2034,Reg.(EU) 2019/676,Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 27/05/2016,FR,,EFSA,Reg. (EU) 2019/1791,,,Yes,,,,,,,,,,,
1049,Acephate,IN,Not approved,,,2003/219/EC,,,,,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) No 899/2012",,,,,,,,,,,,,Acute Tox. 4 - H302,
1209,Acequinocyl,AC,Approved,01/09/2014,30/11/2024,"Dossier complete 03/636/EC, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 496/2014, Reg. (EU) No 540/2011",The original RMS were Netherlands.,DE,NL,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1003, Reg. (EU) 2017/623, Reg. (EU) No 813/2011, Reg. (EU) No 834/2013, Reg. (EU) No 893/2010, SANTE/11822/2019, SANTE/XXXX/2020",,,,0.023 mg/kg bw/day,Reg. (EU) No 496/2014,,0.08 mg/kg bw,Reg. (EU) No 496/2014,,0.014 mg/kg bw/day,Reg. (EU) No 496/2014,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, STOT SE 1 - H370, Skin Sens. 1 - H317","AT, BE, CY, CZ, DE, EL, ES, FR, HR, IT, LU, NL, PL, RO, SI, UK"
1050,Acetamiprid,IN,Approved,01/03/2018,28/02/2033,"04/99/EC, Reg. (EU) 2016/2016, Reg. (EU) 2018/113, Reg. (EU) No 1197/2012, Reg. (EU) No 540/2011",<br />,NL,ES,EFSA,"Reg. (EC) No 1050/2009, Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2015/846, Reg. (EU) 2016/1003, Reg. (EU) 2016/1902, Reg. (EU) 2017/626, Reg. (EU) 2019/88, Reg. (EU) No 500/2013, Reg. (EU) No 508/2011 , Reg. (EU) No 750/2010, Reg. (EU) No 87/2014, Reg. (EU) No 978/2011 , Regulation (EU) 2015/401",,,,0.025 mg/kg bw/day,Reg. (EU) 2018/113,,0.025 mg/kg bw,Reg. (EU) 2018/113,,0.025 mg/kg bw/day,Reg. (EU) 2018/113,,"Acute Tox. 4 - H302, Aquatic Chronic 3 - H412","AT, BE, BG, CY, CZ, DE, DK, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, MT, NL, PL, PT, RO, SE, SI, SK, UK"
1051,Acetic acid,HB,Approved,01/09/2009,31/08/2022,"2008/127, Reg. (EU) 2017/195, Reg. (EU) No 540/2011, Reg. (EU) No 790/2013",Substance fulfilling criteria Annex VI Reg. 2229/2004,AT,NL,EFSA,Reg. (EC) No 839/2008,,,,Not appl.,EFSA 2013,,Not appl.,EFSA 2013,,,EFSA 2013,AOEC: 1 mg/m3,"Flam. Liq. 3 - H226, Skin Corr. 1A - H314","AT, BE, CZ, DE, DK, FI, FR, IE, LU, NL, PL, SE, UK"
1052,Acetochlor,HB,Not approved,,,"2008/934, Reg. (EU) No 1372/2011",Withdrawal authoris. by 23/06/2012. Max period of grace: 23/06/2013.,ES,,,"Reg. (EC) No 149/2008, Reg. (EU) 2015/603",,,,0.0036 mg/kg bw/day,EFSA 11,,1.5 mg/kg bw,EFSA 11,,0.02 mg/kg bw/day,EFSA 11,,"Acute Tox. 4 - H332, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Repr. 2 - H361f, STOT RE 2 - H373, STOT SE 3 - H335, Skin Irrit. 2 - H315, Skin Sens. 1 - H317",
1418,Achillea millefolium L.,,Not approved,,,Reg. (EU) 2017/2057,,,,,,,Yes,,,,,,,,,,,,
1053,Acibenzolar-S-methyl (benzothiadiazole),PA,Approved,01/04/2016,31/03/2031,"01/87/EC, 2010/77/EU, Reg. (EU) 2015/1885, Reg. (EU) 2016/389, Reg. (EU) No 540/2011",,FR,ES,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2016/1866, Reg. (EU) 2018/1514, Reg. (EU) 2018/687, Reg. (EU) No 703/2014, Reg. (EU) No 750/2010, Reg. (EU) No 897/2012, SANTE/11822/2019",,,,0.03 mg/kg bw/day,Reg. (EU) 2016/389,,0.03 mg/kg bw,Reg. (EU) 2016/389,,0.03 mg/kg bw/day,Reg. (EU) 2016/389,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Eye Irrit. 2 - H319, STOT SE 3 - H335, Skin Irrit. 2 - H315, Skin Sens. 1 - H317","BE, BG, CY, EL, ES, FR, HU, IT, NL, PT, RO"
1014,Acifluorfen,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Eye Dam. 1 - H318, Skin Irrit. 2 - H315",
1054,Aclonifen,HB,Approved,01/08/2009,31/07/2022,"2008/116, Reg. (EU) 2017/195, Reg. (EU) No 540/2011",Co-RMS is Norway,NL,NO,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2016/1822, Reg. (EU) 2019/977, Reg. (EU) 2021/590, SANTE/12328/2020",two PBT criteria,,,0.07 mg/kg bw/day,Dir 08/116,,Not appl.,Dir 08/116,,0.07 mg/kg bw/day,Dir 08/116,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Skin Sens. 1A - H317","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
1055,Acridinic bases,RE,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
1056,Acrinathrin,AC,Approved,01/01/2012,31/12/2023,"2008/934, Reg. (EU) 2017/358, Reg. (EU) No 2019/291, Reg. (EU) No 540/2011, Reg. (EU) No 974/2011",,FR,ES,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2017/1164, SANTE/12328/2020",,,,0.01 mg/kg bw/day,Reg. (EU) 2017/358,,0.01 mg/kg bw,Reg. (EU) 2017/358,,0.007 mg/kg bw/day,Reg. (EU) 2017/358,,,"CY, EL, ES, FR, IT, MT, PT"
1239,Active chlorine generated from sodium chloride by electrolysis’,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
1057,AD-67,SA,Not yet assessed at EU level,,,,Not in the scope Dir. 91/414/EEC (not a plant protection product),,,,,,,,,,,,,,,,,,
863,Adoxophyes orana GV strain BV-0001,IN,Approved,01/02/2013,31/01/2024,"Dossier complete 07/669/EC, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 746/2012",Extension provisional authorisation (2011/490/EU)</a>,DE,FR,EFSA,Reg. (EU) No 500/2013,,,,Not appl.,EFSA 12,,Not appl.,EFSA 12,,Not appl.,EFSA 12,,,"BE, DE, DK, FR, IT, PL, UK"
1299,Afidopyropen,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
309,Agrobacterium radiobacter K84,,Not approved,,,2007/442,New´ existing,,,,,,,,,,,,,,,,,,
310,Agrotis segetum granulosis virus,IN,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
265,Akanthomyces muscarius Ve6 (formerly Lecanicillium muscarium strain Ve6),IN,Approved,01/03/2021,29/02/2036,"2008/113, REg. (EU) No 2019/168, Reg. (EU) 2020/421, Reg. (EU) 2021/134, Reg. (EU) No 540/2011",<p>Substance fulfilling criteria Annex VI Reg. 2229/2004</p><p>Reg. (EU) 2021/134 shall apply from 1 March 2021.</p>,NL,FR,EFSA,Reg. (EU) 2015/165,,,Yes,Not appl.,Dir 08/113,,Not appl.,Dir 08/113,,Not appl.,Dir 08/113,,,"BE, DK, ES, FR, IT, NL, UK"
311,Alachlor,HB,Not approved,,,06/966/EC,,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 899/2012",,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Skin Sens. 1 - H317",
312,Alanycarb,IN,Not approved,,,,Incomplete dossier,,,,,,,,,,,,,,,,,,
313,Aldicarb,"AC, IN, NE",Not approved,,,2003/199/EC,,,,,"Reg. (EC) No 149/2008, Reg. (EU) No 310/2011",,,,,,,,,,,,,"Acute Tox. 2 - H300, Acute Tox. 2 - H330, Acute Tox. 3 - H311, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
314,Aldimorph,FU,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
315,Aldrin,,Not approved,,,,Banned,,,,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008",,,,,,,,,,,,,"Acute Tox. 3 - H301, Acute Tox. 3 - H311, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, STOT RE 1 - H372",
316,Alkyl mercury compounds,,Not approved,,,,Banned,,,,"Reg. (EC) No 149/2008, Reg. (EU) 2018/73",,,,,,,,,,,,,"Acute Tox. 1 - H310, Acute Tox. 2 - H300, Acute Tox. 2 - H330, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373",
317,Alkyldimethylbenzyl ammonium chloride,HB,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
318,Alkyldimethylethylbenzylammonium chloride,HB,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
319,Alkyloxyl and aryl mercury compounds,,Not approved,,,,Banned,,,,"Reg. (EC) No 149/2008, Reg. (EU) 2018/73",,,,,,,,,,,,,"Acute Tox. 1 - H310, Acute Tox. 2 - H300, Acute Tox. 2 - H330, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373",
320,Alkyltrimethyl ammonium chloride,"BA, FU",Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
321,Alkyltrimethylbenzyl ammonium chloride,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
322,Allethrin,IN,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Acute Tox. 4 - H332, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
1424,Allium cepa extract,,Approved,,,Reg. (EU) 2021/81,,,,,,,Yes,,,,,,,,,,,,
323,Alloxydim,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,,
324,Allyl alcohol,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 3 - H301, Acute Tox. 3 - H311, Acute Tox. 3 - H331, Aquatic Acute 1 - H400, Eye Irrit. 2 - H319, Flam. Liq. 2 - H225, STOT SE 3 - H335, Skin Irrit. 2 - H315",
325,Alpha-Cypermethrin (aka alphamethrin),IN,Approved,01/11/2019,31/10/2026,"04/58/EC, Reg. (EU) 2017/841, Reg. (EU) 2018/917, Reg. (EU) 2019/1690, Reg. (EU) 2019/707, Reg. (EU) No 540/2011",,FR,EL,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/626, Reg. (EU) No 520/2011",low ADI / ARfD / AOEL,,,0.00125 mg/kg bw/day,Reg (EU) 2019/160,,0.00125 mg/kg bw,Reg (EU) 2019/160,,0.0005 mg/kg bw/day,Reg (EU) 2019/160,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, STOT SE 3 - H335","AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HR, HU, IT, LU, MT, PL, PT, RO, SE, SI, SK, UK"
325,Alpha-Cypermethrin (aka alphamethrin),IN,Approved,01/11/2019,31/10/2026,"04/58/EC, Reg. (EU) 2017/841, Reg. (EU) 2018/917, Reg. (EU) 2019/1690, Reg. (EU) 2019/707, Reg. (EU) No 540/2011",,BE,EL,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/626, Reg. (EU) No 520/2011",low ADI / ARfD / AOEL,,,0.00125 mg/kg bw/day,Reg (EU) 2019/160,,0.00125 mg/kg bw,Reg (EU) 2019/160,,0.0005 mg/kg bw/day,Reg (EU) 2019/160,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, STOT SE 3 - H335","AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HR, HU, IT, LU, MT, PL, PT, RO, SE, SI, SK, UK"
325,Alpha-Cypermethrin (aka alphamethrin),IN,Approved,01/11/2019,31/10/2026,"04/58/EC, Reg. (EU) 2017/841, Reg. (EU) 2018/917, Reg. (EU) 2019/1690, Reg. (EU) 2019/707, Reg. (EU) No 540/2011",,FR,AT,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/626, Reg. (EU) No 520/2011",low ADI / ARfD / AOEL,,,0.00125 mg/kg bw/day,Reg (EU) 2019/160,,0.00125 mg/kg bw,Reg (EU) 2019/160,,0.0005 mg/kg bw/day,Reg (EU) 2019/160,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, STOT SE 3 - H335","AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HR, HU, IT, LU, MT, PL, PT, RO, SE, SI, SK, UK"
325,Alpha-Cypermethrin (aka alphamethrin),IN,Approved,01/11/2019,31/10/2026,"04/58/EC, Reg. (EU) 2017/841, Reg. (EU) 2018/917, Reg. (EU) 2019/1690, Reg. (EU) 2019/707, Reg. (EU) No 540/2011",,BE,AT,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/626, Reg. (EU) No 520/2011",low ADI / ARfD / AOEL,,,0.00125 mg/kg bw/day,Reg (EU) 2019/160,,0.00125 mg/kg bw,Reg (EU) 2019/160,,0.0005 mg/kg bw/day,Reg (EU) 2019/160,,"Acute Tox. 3 - H301, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, STOT SE 3 - H335","AT, BE, BG, CY, CZ, DE, EL, ES, FI, FR, HR, HU, IT, LU, MT, PL, PT, RO, SE, SI, SK, UK"
326,Aluminium ammonium sulphate,RE,Approved,01/09/2009,31/08/2021,"2008/127, Reg . (EU) 2018/155, Reg. (EU) 2017/195, Reg. (EU) 2020/1160, Reg. (EU) No 540/2011, Reg. (EU) No 597/2012",<p>Substance fulfilling criteria Annex VI Reg. 2229/2004<br /><br />The original Co-RMS was UK.</p>,IE,PT,COM,,,,,0.1 mg/kg bw/day,Dir 08/127,,0.1 mg/kg bw,Dir 08/127,,0.01 mg/kg bw/day,Dir 08/127,,,"BG, IE, UK"
1015,Aluminium phosphide,"IN, RO",Approved,01/09/2009,31/08/2022,"2008/125, Reg. (EU) 2017/195, Reg. (EU) No 540/2011",,AT,EE,EFSA,"Reg. (EC) No 149/2008, Reg. (EU) 2016/1785",,,,0.019 mg/kg bw/day,EFSA 08,,0.032 mg/kg bw,EFSA 08,,0.019 mg/kg bw/day,Dir 08/125,,"Acute Tox. 1 - H330, Acute Tox. 2 - H300, Acute Tox. 3 - H311, Aquatic Acute 1 - H400, Water-react. 1 - H260","AT, BE, BG, CY, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, UK"
1280,Aluminium potassium sulphate dodecahydrate,,Pending,,,,Admissible application according to Article 9 of Regulation (EC) No 1107/2009. Date of admissibility: 05/08/2015,DE,,,,,,,,,,,,,,,,,
327,Aluminium silicate (aka kaolin),RE,Approved,01/09/2009,31/08/2021,"2008/127, Reg. (EU) 2017/195, Reg. (EU) 2020/1160, Reg. (EU) No 540/2011, Reg. (EU) No 571/2012",Substance fulfilling criteria Annex VI Reg. 2229/2004,EL,FR,EFSA,Reg. (EC) No 839/2008,,,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,Not appl.,Dir 08/127,,,"AT, BE, CY, EL, ES, FR, HU, NL"
328,Aluminium sulphate,BA,Approved,01/06/2011,31/08/2024,"2011/47/EU, Reg. (EU) 2020/2007, Reg. (EU) No 2018/1266, Reg. (EU) No 540/2011",Initially non included by Decision 2008/941. Included as from 1 June 2011 following re-submission for inclusion according to Reg. 33/2008.,NL,CZ,EFSA,,,,,Not appl.,11/47/EU,,Not appl.,11/47/EU,,0.002 mg/kg bw/day,11/47/EU,,,NL
705,Ametoctradin,FU,Approved,01/08/2013,31/07/2023,"Dossier complete 2009/535, Reg. (EU) 2018/155, Reg. (EU) No 200/2013",Corrigendum to Commission Implementing Regulation (EU) No&nbsp;200/2013<br /><br />The original RMS were Netherlands.</a>,DE,NL,EFSA,"Reg. (EU) 2015/846, Reg. (EU) 2016/1902, Reg. (EU) 2016/67, Reg. (EU) 2018/70, Reg. (EU) No 34/2013, Reg. (EU) No 491/2014, Reg. (EU) No 750/2010",,,,10.0 mg/kg bw/day,EFSA 2012,,Not appl.,EFSA 2012,,2.0 mg/kg bw/day,EFSA 2012,,,"AT, BE, BG, CY, CZ, DE, EE, EL, ES, FR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, SI, SK, UK"
329,Ametryn,HB,Not approved,,,2002/2076,,,,,,,,,,,,,,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410",
1242,Amicarbazone,,Not approved,,,,Never notified and authorised in the EU,,,,,,,,,,,,,,,,,,
330,Amidosulfuron,HB,Approved,01/01/2009,31/12/2021,"2008/40, Reg. (EU) 2018/1796, Reg. (EU) 2019/1589, Reg. (EU) No 540/2011, Reg. (EU)2020/1511",The original RMS was Austria.,FI,HR,EFSA,"Reg. (EC) No 149/2008, Reg. (EC) No 839/2008, Reg. (EU) 2015/1200, Reg. (EU) No 270/2012",,,,0.2 mg/kg bw/day,Dir 08/40,,Not appl.,Dir 08/40,,1.4 mg/kg bw/day,Dir 08/40,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410","AT, BE, BG, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
331,Amino acids: gamma aminobutyric acid,PG,Not approved,,,,Food/feed,,,,,,,,,,,,,,,,,,
332,Amino acids: L-glutamic acid,,Not yet assessed at EU level,,,,"Reg. (EC) No 647/2007</a>). Therefore, the default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg. (EC) 396/2005 does not apply.",,,,,,,,,,,,,,,,,,
333,Amino acids: L-tryptophan,,Not yet assessed at EU level,,,,"Reg. (EC) No 647/2007</a>). Therefore, the default MRL of 0.01 mg/kg according to Art 18(1)(b) Reg. (EC) 396/2005 does not apply.",,,,,,,,,,,,,,,,,,
334,Amino acids: mix,,Not approved,,,2004/129/EC,,,,,,,,,,,,,,,,,,,
865,Aminopyralid,HB,Approved,01/01/2015,31/12/2024,"05/778/EC, 2013/205/EU, Reg. (EU) 2018/155, Reg. (EU) No 891/2014",The original RMS was UK.,FI,DK,EFSA,"Reg. (EC) No 459/2010, Reg. (EC) No 839/2008, Reg. (EU) 2017/171, Reg. (EU) 2019/1015, Reg. (EU) No 251/2013, Reg. (EU) No 36/2014",,,,0.26 mg/kg bw/day,EFSA 2013,,0.26 mg/kg bw,EFSA 2013,,0.26 mg/kg bw/day,EFSA 2013,,,"AT, BE, BG, CZ, DE, DK, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PT, RO, SE, SI, SK, UK"
335,Amisulbrom,FU,Approved,01/07/2014,30/09/2024,"2007/669/EC, 2010/353/EU, 2012/191/EU, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 193/2014",The original RMS was UK.,UK,EL,EFSA,"Reg. (EU) 2015/846, Reg. (EU) No 750/2010, Reg. (EU) No 897/2012, SANTE/12108/2020",,,,0.1 mg/kg bw/day,EFSA 2013,,0.3 mg/kg bw,EFSA 2013,,0.15 mg/kg bw/day,EFSA 2013,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Eye Irrit. 2 - H319","AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
335,Amisulbrom,FU,Approved,01/07/2014,30/09/2024,"2007/669/EC, 2010/353/EU, 2012/191/EU, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 193/2014",The original RMS was UK.,EL,EL,EFSA,"Reg. (EU) 2015/846, Reg. (EU) No 750/2010, Reg. (EU) No 897/2012, SANTE/12108/2020",,,,0.1 mg/kg bw/day,EFSA 2013,,0.3 mg/kg bw,EFSA 2013,,0.15 mg/kg bw/day,EFSA 2013,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Eye Irrit. 2 - H319","AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
335,Amisulbrom,FU,Approved,01/07/2014,30/09/2024,"2007/669/EC, 2010/353/EU, 2012/191/EU, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 193/2014",The original RMS was UK.,EL,FI,EFSA,"Reg. (EU) 2015/846, Reg. (EU) No 750/2010, Reg. (EU) No 897/2012, SANTE/12108/2020",,,,0.1 mg/kg bw/day,EFSA 2013,,0.3 mg/kg bw,EFSA 2013,,0.15 mg/kg bw/day,EFSA 2013,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Eye Irrit. 2 - H319","AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
335,Amisulbrom,FU,Approved,01/07/2014,30/09/2024,"2007/669/EC, 2010/353/EU, 2012/191/EU, Reg. (EU) 2018/155, Reg. (EU) 2020/2007, Reg. (EU) No 193/2014",The original RMS was UK.,UK,FI,EFSA,"Reg. (EU) 2015/846, Reg. (EU) No 750/2010, Reg. (EU) No 897/2012, SANTE/12108/2020",,,,0.1 mg/kg bw/day,EFSA 2013,,0.3 mg/kg bw,EFSA 2013,,0.15 mg/kg bw/day,EFSA 2013,,"Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, Carc. 2 - H351, Eye Irrit. 2 - H319","AT, BE, BG, CY, CZ, DE, EE, EL, ES, FI, FR, HR, HU, IE, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK, UK"
336,Amitraz,"AC, IN",Not approved,,,2004/141/EC,,,,,"Reg. (EC) No 149/2008, Reg. (EU) 2017/623",,,,0.003 mg/kg bw/day,SCoFCAH 4.7.03,,0.01 mg/kg bw,SCoFCAH 4.7.03,,,,,"Acute Tox. 4 - H302, Aquatic Acute 1 - H400, Aquatic Chronic 1 - H410, STOT RE 2 - H373, Skin Sens. 1 - H317",
